update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
216,130,3,859,1715,0.393626,24,100,123,221,281,56,35,22,0,0
217,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
218,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
219,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
220,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
221,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
222,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
223,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
224,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
225,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
226,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
227,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
228,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
229,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
230,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
231,130,2,859,1715,0.394083,23,100,123,221,281,56,35,22,0,0
232,130,1,859,1715,0.394537,22,100,123,221,281,56,35,22,0,0
233,130,1,859,1715,0.394537,22,100,123,221,281,56,35,22,0,0
234,130,1,859,1715,0.394537,22,100,123,221,281,56,35,22,0,0
235,130,1,859,1715,0.394537,22,100,123,221,281,56,35,22,0,0
236,130,1,859,1715,0.394537,22,100,123,221,281,56,35,22,0,0
237,130,1,859,1715,0.394537,22,100,123,221,281,56,35,22,0,0
238,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
239,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
240,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
241,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
242,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
243,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
244,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
245,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
246,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
247,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
248,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
249,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
250,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
251,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
252,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
253,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
254,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
255,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
256,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
257,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
258,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
